,added_date,estimated_duration,start_date,end_date,real_duration,returns,software,dev,squad,client,status
6365,2020-09-10,4,2020-09-18,2020-09-23,4,3,F,Emanuelly,Kappa,Rezende Ltda.,Concluído
6366,2020-09-10,17,2020-11-18,2020-12-07,14,0,G,Emanuelly,Kappa,Araújo,Concluído
6367,2020-09-10,10,2020-09-15,2020-09-18,4,1,E,Brenda,Kappa,Viana da Rocha S/A,Concluído
6368,2020-09-10,4,2020-10-09,2020-10-14,4,2,B,Brenda,Epsilon,Cunha,Concluído
6369,2020-09-11,8,2020-11-02,2020-11-10,7,0,D,Carolina,Epsilon,Caldeira,Concluído
6370,2020-09-11,20,2020-09-16,2020-10-12,19,3,E,Agatha,Theta,Cavalcanti,Concluído
6371,2020-09-11,2,2020-10-02,2020-10-05,2,1,A,Agatha,Kappa,Moura,Concluído
6372,2020-09-11,18,2020-10-23,2020-11-13,16,0,A,Lara,Epsilon,da Costa,Concluído
6373,2020-09-11,17,2020-10-20,2020-11-11,17,0,C,Brenda,Epsilon,Santos Melo - EI,Concluído
6374,2020-09-11,5,2020-09-28,2020-10-02,5,0,C,Emanuelly,Epsilon,Vieira,Concluído
6375,2020-09-11,18,2020-11-06,2020-11-25,14,0,E,Agatha,Kappa,Barbosa - EI,Concluído
6376,2020-09-11,11,2020-11-20,2020-12-02,9,3,B,Valentina,Theta,Campos Rezende - ME,Concluído
6377,2020-09-11,19,2020-09-24,2020-10-06,9,0,F,Valentina,Epsilon,Duarte Teixeira - ME,Concluído
6378,2020-09-14,11,2020-12-11,2020-12-22,8,0,F,Agatha,Epsilon,Pereira,Concluído
6379,2020-09-14,7,2020-10-22,2020-10-23,2,0,G,Brenda,Theta,Araújo,Concluído
6380,2020-09-14,10,2020-11-20,2020-11-27,6,0,C,Lara,Kappa,Ferreira,Concluído
6381,2020-09-14,17,2020-09-18,2020-10-02,11,0,C,Valentina,Chi,Silveira Fernandes S.A.,Concluído
6382,2020-09-14,16,2020-10-20,2020-11-09,15,0,D,Mirella,Chi,Caldeira,Concluído
6383,2020-09-14,3,2020-11-27,2020-11-27,1,0,A,Agatha,Kappa,Farias,Concluído
6384,2020-09-15,1,2020-09-24,2020-09-24,1,0,D,Agatha,Epsilon,Lopes,Concluído
6385,2020-09-15,5,2020-11-20,2020-11-23,2,2,E,Carolina,Kappa,Viana da Rocha S/A,Concluído
6386,2020-09-16,13,2020-10-09,2020-10-21,9,0,G,Agatha,Kappa,Campos Rezende - ME,Concluído
6387,2020-09-16,4,2020-09-25,2020-09-29,3,0,B,Emanuelly,Epsilon,Ribeiro,Concluído
6388,2020-09-16,17,2020-11-05,2020-11-27,17,0,C,Carolina,Theta,Cunha S/A,Concluído
6389,2020-09-16,17,2020-11-04,2020-11-23,14,1,B,Brenda,Epsilon,Teixeira S/A,Concluído
6390,2020-09-16,19,2020-11-20,2020-12-15,18,1,C,Lara,Kappa,Duarte S.A.,Concluído
6391,2020-09-17,3,2020-12-09,2020-12-10,2,1,C,Mirella,Chi,Gomes,Concluído
6392,2020-09-18,11,2020-11-30,2020-12-08,7,1,B,Agatha,Epsilon,da Luz,Concluído
6393,2020-09-18,9,2020-12-04,2020-12-14,7,0,C,Maria Eduarda,Kappa,Martins,Concluído
6394,2020-09-18,3,2020-12-04,2020-12-07,2,2,E,Mirella,Kappa,da Conceição - EI,Concluído
6395,2020-09-18,4,2020-12-07,2020-12-10,4,3,D,Maria Eduarda,Theta,Ribeiro,Concluído
6396,2020-09-18,6,2020-10-16,2020-10-22,5,2,G,Lara,Kappa,Monteiro Ltda.,Concluído
6397,2020-09-18,15,2020-11-04,2020-11-18,11,1,G,Agatha,Kappa,das Neves da Rocha e Filhos,Concluído
6398,2020-09-18,16,2020-12-15,2021-01-01,14,0,C,Emanuelly,Zeta,Sales,Concluído
6399,2020-09-18,5,2020-09-18,2020-09-22,3,1,G,Carolina,Theta,Teixeira S/A,Concluído
6400,2020-09-18,13,2020-12-08,2020-12-16,7,1,F,Mirella,Kappa,Peixoto,Concluído
6401,2020-09-18,6,2020-10-16,2020-10-20,3,1,C,Carolina,Epsilon,Carvalho Oliveira - ME,Concluído
6402,2020-09-18,9,2020-12-04,2020-12-09,4,0,F,Maria Eduarda,Kappa,Peixoto Martins S/A,Concluído
6403,2020-09-18,7,2020-10-05,2020-10-12,6,1,B,Emanuelly,Theta,Campos S.A.,Concluído
6404,2020-09-18,6,2020-09-18,2020-09-28,7,0,F,Emanuelly,Epsilon,das Neves da Rocha e Filhos,Concluído
6405,2020-09-18,18,2020-10-23,2020-11-04,9,0,G,Agatha,Theta,Freitas,Concluído
6406,2020-09-18,12,2020-10-13,2020-10-30,14,0,B,Agatha,Kappa,Ferreira,Concluído
6407,2020-09-18,16,2020-11-13,2020-11-27,11,0,C,Agatha,Theta,Castro e Filhos,Concluído
6408,2020-09-18,6,2020-11-20,2020-11-26,5,0,F,Mirella,Theta,Ribeiro,Concluído
6409,2020-09-18,13,2020-10-21,2020-10-27,5,1,A,Valentina,Kappa,Aragão Fogaça S/A,Concluído
6410,2020-09-18,9,2020-10-23,2020-10-30,6,2,C,Valentina,Epsilon,Pereira,Concluído
6411,2020-09-18,15,2020-12-11,2020-12-28,12,2,C,Valentina,Theta,Peixoto,Concluído
6412,2020-09-21,15,2020-12-01,2020-12-15,11,0,F,Mirella,Kappa,Alves,Concluído
6413,2020-09-21,16,2020-11-03,2020-11-11,7,1,G,Mirella,Zeta,das Neves - EI,Concluído
6414,2020-09-21,15,2020-11-23,2020-12-11,15,0,A,Brenda,Kappa,Silveira Fernandes S.A.,Concluído
6415,2020-09-21,7,2020-10-30,2020-11-03,3,1,A,Valentina,Kappa,Silva,Concluído
6416,2020-09-21,7,2020-11-20,2020-12-01,8,0,B,Mirella,Theta,Jesus Costa e Filhos,Concluído
6417,2020-09-21,19,2020-11-24,2020-12-04,9,1,B,Valentina,Epsilon,Ramos,Concluído
6418,2020-09-22,1,2020-09-24,2020-09-24,1,1,A,Agatha,Theta,Martins,Concluído
6419,2020-09-22,14,2020-10-02,2020-10-09,6,2,F,Ana Clara,Theta,da Rocha Oliveira e Filhos,Concluído
6420,2020-09-22,6,2020-11-06,2020-11-11,4,0,F,Lara,Kappa,Araújo,Concluído
6421,2020-09-22,13,2020-12-07,2020-12-25,15,0,A,Emanuelly,Theta,Novaes,Concluído
6422,2020-09-23,8,2020-11-13,2020-11-25,9,1,G,Maria Eduarda,Theta,Costa,Concluído
6423,2020-09-23,16,2020-11-13,2020-11-25,9,0,A,Brenda,Kappa,Nascimento Rodrigues - ME,Concluído
6424,2020-09-23,19,2020-10-20,2020-11-11,17,0,F,Helena,Kappa,da Cruz Farias - ME,Concluído
6425,2020-09-23,17,2020-10-09,2020-10-29,15,1,F,Brenda,Epsilon,Cardoso,Concluído
6426,2020-09-23,12,2020-10-14,2020-10-26,9,0,C,Carolina,Kappa,Ribeiro,Concluído
6427,2020-09-23,8,2020-12-14,2020-12-18,5,0,A,Helena,Theta,Moura,Concluído
6428,2020-09-23,4,2020-10-15,2020-10-16,2,1,E,Lara,Kappa,Dias,Concluído
6429,2020-09-23,10,2020-12-21,2020-12-25,5,0,E,Helena,Epsilon,Ribeiro - ME,Concluído
6430,2020-09-24,20,2020-11-04,2020-11-27,18,2,D,Helena,Kappa,Monteiro Ltda.,Concluído
6431,2020-09-25,18,2020-11-17,2020-12-11,19,0,E,Valentina,Epsilon,Caldeira,Concluído
6432,2020-09-25,1,2020-10-15,2020-10-15,1,2,C,Brenda,Kappa,Aragão,Concluído
6433,2020-09-25,11,2020-11-27,2020-12-10,10,0,A,Lara,Kappa,Pereira,Concluído
6434,2020-09-25,14,2020-11-19,2020-12-09,15,0,C,Valentina,Zeta,Oliveira,Concluído
6435,2020-09-25,2,2020-12-09,2020-12-10,2,1,D,Helena,Kappa,Rocha,Concluído
6436,2020-09-25,12,2020-10-21,2020-10-30,8,0,F,Carolina,Theta,da Cunha,Concluído
6437,2020-09-25,11,2020-12-23,2021-01-01,8,0,C,Helena,Kappa,Santos Rodrigues S.A.,Concluído
6438,2020-09-25,2,2020-11-16,2020-11-17,2,1,E,Carolina,Chi,Campos e Filhos,Concluído
6439,2020-09-25,14,2020-11-13,2020-12-02,14,0,D,Carolina,Epsilon,Rezende,Concluído
6440,2020-09-25,17,2020-09-28,2020-10-19,16,1,F,Mirella,Kappa,Ribeiro,Concluído
6441,2020-09-25,17,2020-10-15,2020-11-06,17,0,G,Helena,Kappa,Rocha Porto e Filhos,Concluído
6442,2020-09-25,13,2020-12-22,2021-01-04,10,0,G,Brenda,Zeta,da Cunha,Concluído
6443,2020-09-28,16,2020-12-24,2021-01-08,12,0,F,Maria Eduarda,Kappa,Rocha Jesus S/A,Concluído
6444,2020-09-28,5,2020-12-18,2020-12-23,4,1,A,Agatha,Theta,Melo Cardoso Ltda.,Concluído
6445,2020-09-28,17,2020-09-29,2020-10-09,9,0,E,Agatha,Epsilon,da Luz,Concluído
6446,2020-09-28,18,2020-12-18,2020-12-29,8,1,D,Brenda,Epsilon,Melo,Concluído
6447,2020-09-28,19,2020-12-22,2021-01-13,17,1,B,Brenda,Theta,Rezende,Concluído
6448,2020-09-28,11,2020-10-23,2020-10-29,5,0,G,Lara,Kappa,Azevedo,Concluído
6449,2020-09-29,14,2020-10-28,2020-11-06,8,1,G,Lara,Epsilon,Oliveira Gomes S/A,Concluído
6450,2020-09-29,14,2020-12-09,2020-12-21,9,0,D,Ana Clara,Kappa,Rocha Porto - ME,Concluído
6451,2020-09-30,6,2020-10-07,2020-10-12,4,0,D,Carolina,Epsilon,Ramos,Concluído
6452,2020-09-30,9,2020-12-21,2020-12-25,5,0,G,Lara,Kappa,Barbosa - ME,Concluído
6453,2020-09-30,14,2020-10-23,2020-11-05,10,0,C,Valentina,Chi,Nunes,Concluído
6454,2020-09-30,3,2020-10-09,2020-10-09,1,2,D,Lara,Kappa,Cavalcanti e Filhos,Concluído
6455,2020-09-30,14,2020-11-10,2020-11-25,12,1,B,Maria Eduarda,Epsilon,Peixoto,Concluído
6456,2020-10-01,14,2020-11-04,2020-11-13,8,2,E,Mirella,Kappa,Almeida,Concluído
6457,2020-10-02,16,2020-12-22,2021-01-13,17,0,E,Agatha,Kappa,Rodrigues,Concluído
6458,2020-10-02,18,2020-12-24,2021-01-08,12,0,E,Helena,Kappa,da Cruz,Concluído
6459,2020-10-02,1,2020-12-15,2020-12-15,1,0,F,Maria Eduarda,Theta,Ramos Jesus S.A.,Concluído
6460,2020-10-02,2,2020-12-22,2020-12-24,3,0,D,Brenda,Kappa,Carvalho,Concluído
6461,2020-10-02,9,2020-12-04,2020-12-11,6,0,E,Mirella,Theta,Ramos,Concluído
6462,2020-10-02,8,2020-11-27,2020-12-03,5,0,F,Agatha,Epsilon,Vieira,Concluído
6463,2020-10-02,12,2020-11-17,2020-11-25,7,1,G,Lara,Theta,Ribeiro,Concluído
6464,2020-10-05,13,2020-10-21,2020-10-30,8,0,A,Mirella,Epsilon,Cunha,Concluído
6465,2020-10-05,11,2020-10-06,2020-10-16,9,1,C,Lara,Epsilon,Martins,Concluído
6466,2020-10-06,13,2020-10-30,2020-11-05,5,0,A,Maria Eduarda,Zeta,Rocha,Concluído
6467,2020-10-06,2,2020-12-25,2020-12-25,1,0,F,Lara,Kappa,Barros,Concluído
6468,2020-10-06,15,2020-10-16,2020-11-02,12,1,B,Maria Eduarda,Theta,Carvalho,Concluído
6469,2020-10-07,12,2020-10-16,2020-11-03,13,0,C,Helena,Epsilon,Cardoso,Concluído
6470,2020-10-07,18,2020-10-07,2020-10-21,11,3,A,Mirella,Kappa,da Rocha Oliveira e Filhos,Concluído
6471,2020-10-07,13,2020-11-05,2020-11-23,13,0,C,Helena,Theta,Aragão,Concluído
6472,2020-10-07,10,2020-12-11,2020-12-23,9,1,D,Agatha,Kappa,Mendes Pereira S.A.,Concluído
6473,2020-10-07,16,2021-01-01,2021-01-22,16,0,A,Lara,Theta,Azevedo S/A,Concluído
6474,2020-10-07,5,2020-11-05,2020-11-11,5,0,E,Helena,Epsilon,Silva Vieira Ltda.,Concluído
6475,2020-10-07,11,2020-12-25,2021-01-06,9,0,A,Valentina,Theta,Rezende Ltda.,Concluído
6476,2020-10-08,2,2020-12-09,2020-12-10,2,0,B,Brenda,Theta,Monteiro Ltda.,Concluído
6477,2020-10-08,19,2020-10-16,2020-10-28,9,0,C,Agatha,Zeta,Santos Nunes S/A,Concluído
6478,2020-10-08,11,2020-10-16,2020-10-30,11,0,F,Emanuelly,Epsilon,Peixoto,Concluído
6479,2020-10-08,2,2020-12-30,2020-12-31,2,0,C,Ana Clara,Epsilon,Pinto da Cruz - EI,Concluído
6480,2020-10-08,13,2020-12-21,2021-01-08,15,0,G,Lara,Kappa,Lopes,Concluído
6481,2020-10-08,20,2020-12-02,2020-12-25,18,0,D,Brenda,Kappa,Cunha,Concluído
6482,2020-10-08,13,2020-10-19,2020-10-30,10,0,F,Valentina,Zeta,Duarte Melo Ltda.,Concluído
6483,2020-10-08,12,2020-11-30,2020-12-10,9,0,F,Lara,Theta,Vieira,Concluído
6484,2020-10-09,12,2020-11-11,2020-11-19,7,0,A,Valentina,Theta,Souza - ME,Concluído
6485,2020-10-09,19,2020-11-25,2020-12-11,13,0,A,Lara,Zeta,Cavalcanti,Concluído
6486,2020-10-09,1,2020-12-22,2020-12-22,1,1,A,Valentina,Theta,Rocha Porto e Filhos,Concluído
6487,2020-10-09,11,2020-11-20,2020-11-30,7,0,A,Lara,Epsilon,Martins,Concluído
6488,2020-10-09,20,2020-10-14,2020-11-05,17,0,C,Mirella,Theta,Carvalho Oliveira - ME,Concluído
6489,2020-10-09,10,2020-10-12,2020-10-21,8,0,F,Helena,Epsilon,Ribeiro - ME,Concluído
6490,2020-10-09,4,2020-11-09,2020-11-13,5,0,F,Agatha,Epsilon,Almeida da Conceição - EI,Concluído
6491,2020-10-09,6,2020-11-13,2020-11-18,4,0,F,Maria Eduarda,Kappa,Santos Melo - EI,Concluído
6492,2020-10-09,12,2020-11-25,2020-12-11,13,0,E,Agatha,Epsilon,Costa,Concluído
6493,2020-10-09,6,2020-10-27,2020-11-03,6,2,B,Valentina,Kappa,Silveira Fernandes S.A.,Concluído
6494,2020-10-09,7,2020-10-09,2020-10-16,6,0,F,Ana Clara,Epsilon,Gonçalves Pinto - ME,Concluído
6495,2020-10-09,18,2020-11-20,2020-12-10,15,1,C,Maria Eduarda,Kappa,Moura,Concluído
6496,2020-10-09,12,2020-11-02,2020-11-06,5,2,D,Maria Eduarda,Epsilon,Monteiro Ltda.,Concluído
6497,2020-10-12,7,2020-10-12,2020-10-19,6,2,G,Maria Eduarda,Theta,Vieira,Concluído
6498,2020-10-12,7,2020-11-27,2020-11-30,2,1,C,Valentina,Kappa,Rezende Ltda.,Concluído
6499,2020-10-12,6,2020-12-09,2020-12-11,3,0,E,Maria Eduarda,Epsilon,Cardoso,Concluído
6500,2020-10-12,17,2020-10-30,2020-11-19,15,0,B,Agatha,Theta,Monteiro,Concluído
6501,2020-10-12,10,2020-12-16,2020-12-25,8,3,F,Valentina,Theta,Jesus,Concluído
6502,2020-10-13,2,2020-11-04,2020-11-06,3,0,E,Maria Eduarda,Kappa,Barbosa Moura - EI,Concluído
6503,2020-10-13,18,2020-11-05,2020-11-23,13,0,E,Lara,Epsilon,da Cunha Fogaça - EI,Concluído
6504,2020-10-13,15,2020-12-23,2020-12-30,6,2,D,Valentina,Kappa,Rodrigues,Concluído
6505,2020-10-14,18,2020-12-16,2021-01-01,13,1,D,Valentina,Kappa,Santos S.A.,Concluído
6506,2020-10-14,20,2020-10-22,2020-11-13,17,0,A,Lara,Kappa,Castro S/A,Concluído
6507,2020-10-14,18,2021-01-06,2021-01-22,13,0,E,Ana Clara,Epsilon,Carvalho Oliveira - ME,Concluído
6508,2020-10-14,2,2020-12-16,2020-12-17,2,0,E,Maria Eduarda,Kappa,Ramos Jesus S.A.,Concluído
6509,2020-10-14,17,2020-11-27,2020-12-04,6,2,G,Mirella,Theta,Pereira Aragão - ME,Concluído
6510,2020-10-15,19,2020-12-04,2020-12-30,19,0,F,Agatha,Epsilon,Duarte S.A.,Concluído
6511,2020-10-15,4,2021-01-12,2021-01-15,4,0,E,Mirella,Kappa,Barbosa,Concluído
6512,2020-10-15,6,2020-12-23,2020-12-25,3,2,C,Brenda,Theta,Moraes - EI,Concluído
6513,2020-10-16,2,2020-12-11,2020-12-15,3,0,D,Ana Clara,Theta,Freitas,Concluído
6514,2020-10-16,4,2020-12-11,2020-12-16,4,0,E,Valentina,Kappa,Araújo,Concluído
6515,2020-10-16,2,2020-11-13,2020-11-16,2,0,D,Carolina,Kappa,Mendes Pereira S.A.,Concluído
6516,2020-10-16,17,2020-11-02,2020-11-10,7,1,A,Brenda,Kappa,Alves,Concluído
6517,2020-10-16,7,2020-10-28,2020-11-05,7,2,E,Maria Eduarda,Epsilon,Freitas,Concluído
6518,2020-10-16,15,2020-12-30,2021-01-08,8,0,B,Carolina,Kappa,Barros,Concluído
6519,2020-10-16,2,2020-10-23,2020-10-23,1,1,G,Helena,Epsilon,das Neves - EI,Concluído
6520,2020-10-16,11,2020-10-21,2020-11-05,12,3,B,Mirella,Kappa,da Cruz,Concluído
6521,2020-10-16,6,2020-11-02,2020-11-06,5,0,G,Maria Eduarda,Kappa,da Paz Moreira - EI,Concluído
6522,2020-10-16,2,2021-01-12,2021-01-14,3,1,G,Helena,Theta,da Conceição,Concluído
6523,2020-10-16,7,2020-10-30,2020-11-04,4,1,G,Emanuelly,Chi,da Cruz da Conceição Ltda.,Concluído
6524,2020-10-16,3,2020-12-14,2020-12-15,2,0,C,Carolina,Kappa,Martins - EI,Concluído
6525,2020-10-16,3,2020-12-24,2020-12-25,2,0,E,Brenda,Theta,Ramos,Concluído
6526,2020-10-16,16,2020-10-23,2020-11-06,11,0,B,Emanuelly,Zeta,Moreira - EI,Concluído
6527,2020-10-16,17,2020-11-06,2020-11-17,8,3,A,Ana Clara,Kappa,Alves,Concluído
6528,2020-10-16,2,2020-12-16,2020-12-17,2,2,E,Ana Clara,Epsilon,da Luz - EI,Concluído
6529,2020-10-19,12,2021-01-06,2021-01-15,8,0,B,Mirella,Theta,Melo,Concluído
6530,2020-10-19,14,2020-10-28,2020-11-06,8,0,A,Valentina,Kappa,Melo,Concluído
6531,2020-10-19,17,2020-11-09,2020-11-24,12,3,A,Valentina,Theta,Barros,Concluído
6532,2020-10-19,2,2020-11-27,2020-11-30,2,0,B,Lara,Kappa,Fogaça Cardoso e Filhos,Concluído
6533,2020-10-19,1,2020-11-18,2020-11-18,1,0,G,Emanuelly,Zeta,Ramos,Concluído
6534,2020-10-20,8,2020-11-02,2020-11-10,7,0,G,Emanuelly,Kappa,Vieira,Concluído
6535,2020-10-20,7,2020-11-10,2020-11-13,4,0,B,Agatha,Kappa,Almeida Carvalho S.A.,Concluído
6536,2020-10-20,20,2020-12-24,2021-01-07,11,0,A,Ana Clara,Epsilon,Ribeiro,Concluído
6537,2020-10-20,18,2020-11-19,2020-12-10,16,0,C,Helena,Epsilon,Novaes,Concluído
6538,2020-10-21,10,2020-11-10,2020-11-13,4,0,B,Carolina,Theta,Nogueira,Concluído
6539,2020-10-21,1,2020-11-27,2020-11-27,1,0,F,Carolina,Kappa,Santos Gomes - ME,Concluído
6540,2020-10-21,20,2020-12-24,2021-01-04,8,3,F,Mirella,Epsilon,Costa,Concluído
6541,2020-10-21,6,2020-12-07,2020-12-11,5,0,D,Maria Eduarda,Kappa,Silva Vieira Ltda.,Concluído
6542,2020-10-21,7,2020-12-07,2020-12-15,7,0,F,Helena,Kappa,Melo Cardoso Ltda.,Concluído
6543,2020-10-21,16,2021-01-12,2021-02-04,18,0,E,Mirella,Theta,da Rocha Oliveira e Filhos,Concluído
6544,2020-10-22,6,2021-01-04,2021-01-08,5,1,D,Emanuelly,Theta,Barbosa - EI,Concluído
6545,2020-10-22,19,2020-10-30,2020-11-23,17,0,D,Maria Eduarda,Epsilon,Oliveira,Concluído
6546,2020-10-22,12,2020-10-29,2020-11-13,12,1,F,Brenda,Theta,Jesus,Concluído
6547,2020-10-22,13,2020-12-14,2020-12-31,14,1,E,Maria Eduarda,Kappa,Araújo,Concluído
6548,2020-10-23,19,2020-11-13,2020-11-30,12,2,F,Carolina,Kappa,Sales,Concluído
6549,2020-10-23,13,2020-12-24,2021-01-07,11,0,F,Helena,Kappa,Silveira S.A.,Concluído
6550,2020-10-23,12,2020-12-29,2021-01-08,9,2,D,Mirella,Theta,Almeida da Mota - EI,Concluído
6551,2020-10-23,14,2020-11-20,2020-12-10,15,2,D,Carolina,Epsilon,Araújo,Concluído
6552,2020-10-23,19,2020-11-11,2020-11-26,12,0,A,Maria Eduarda,Epsilon,Azevedo Caldeira - ME,Concluído
6553,2020-10-23,6,2021-01-22,2021-01-27,4,3,C,Valentina,Kappa,Ribeiro,Concluído
6554,2020-10-23,14,2020-12-23,2021-01-11,14,3,D,Brenda,Kappa,Fogaça Pinto e Filhos,Concluído
6555,2020-10-23,10,2020-11-13,2020-11-20,6,0,D,Maria Eduarda,Kappa,Melo,Concluído
6556,2020-10-23,12,2021-01-14,2021-01-22,7,1,B,Valentina,Theta,Aragão,Concluído
6557,2020-10-23,9,2020-10-30,2020-11-13,11,1,E,Emanuelly,Epsilon,Azevedo,Concluído
6558,2020-10-23,10,2021-01-19,2021-01-29,9,0,G,Mirella,Theta,Carvalho,Concluído
6559,2020-10-23,9,2020-11-27,2020-12-04,6,2,B,Lara,Epsilon,Melo,Concluído
6560,2020-10-23,13,2020-10-23,2020-11-04,9,1,B,Agatha,Epsilon,Silveira,Concluído
6561,2020-10-23,5,2020-10-26,2020-10-29,4,1,D,Agatha,Epsilon,Gomes,Concluído
6562,2020-10-23,16,2020-11-25,2020-12-10,12,1,G,Valentina,Epsilon,da Luz,Concluído
6563,2020-10-23,5,2020-12-04,2020-12-07,2,0,A,Ana Clara,Kappa,Nunes,Concluído
6564,2020-10-26,4,2020-10-27,2020-10-29,3,1,E,Lara,Zeta,Melo,Concluído
6565,2020-10-26,20,2020-12-16,2020-12-25,8,0,D,Brenda,Kappa,Ramos Jesus S.A.,Concluído
6566,2020-10-26,1,2020-12-18,2020-12-18,1,0,A,Ana Clara,Theta,da Conceição,Concluído
6567,2020-10-26,3,2020-12-07,2020-12-10,4,3,F,Ana Clara,Theta,Cavalcanti,Concluído
6568,2020-10-27,16,2021-01-19,2021-01-28,8,0,B,Agatha,Theta,Ramos,Concluído
6569,2020-10-27,16,2021-01-08,2021-01-18,7,0,G,Maria Eduarda,Kappa,Almeida Carvalho S.A.,Concluído
6570,2020-10-27,9,2020-11-17,2020-11-27,9,0,E,Mirella,Epsilon,Campos Rezende - ME,Concluído
6571,2020-10-27,19,2020-12-14,2021-01-08,20,0,G,Brenda,Epsilon,Nascimento Rodrigues - ME,Concluído
6572,2020-10-28,9,2020-12-30,2021-01-01,3,0,C,Lara,Kappa,Ramos,Concluído
6573,2020-10-28,3,2020-10-30,2020-11-02,2,0,E,Lara,Kappa,Freitas,Concluído
6574,2020-10-29,4,2021-01-22,2021-01-28,5,1,F,Valentina,Kappa,Monteiro Ltda.,Concluído
6575,2020-10-29,13,2020-11-10,2020-11-20,9,2,F,Ana Clara,Kappa,Silva e Filhos,Concluído
6576,2020-10-29,17,2021-01-15,2021-02-05,16,0,A,Helena,Epsilon,Campos S.A.,Concluído
6577,2020-10-30,9,2020-12-07,2020-12-11,5,0,D,Brenda,Epsilon,Monteiro,Concluído
6578,2020-10-30,14,2020-11-27,2020-12-17,15,0,A,Brenda,Epsilon,Pinto,Concluído
6579,2020-10-30,12,2020-11-03,2020-11-16,10,0,B,Lara,Kappa,Silveira,Concluído
6580,2020-10-30,13,2020-11-17,2020-11-27,9,3,C,Mirella,Epsilon,da Rocha Oliveira e Filhos,Concluído
6581,2020-10-30,11,2020-11-13,2020-11-18,4,0,C,Maria Eduarda,Kappa,Peixoto,Concluído
6582,2020-10-30,1,2020-12-21,2020-12-21,1,0,A,Brenda,Theta,Farias,Concluído
6583,2020-10-30,18,2020-12-30,2021-01-20,16,0,E,Helena,Kappa,Rocha Porto - ME,Concluído
6584,2020-10-30,7,2020-12-25,2021-01-01,6,1,D,Helena,Chi,Silveira S.A.,Concluído
6585,2020-10-30,8,2020-11-30,2020-12-04,5,0,F,Ana Clara,Kappa,Jesus Costa e Filhos,Concluído
6586,2020-10-30,4,2020-12-17,2020-12-18,2,0,A,Carolina,Epsilon,Castro - ME,Concluído
6587,2020-10-30,17,2020-11-27,2020-12-15,13,0,D,Maria Eduarda,Kappa,Souza Ribeiro Ltda.,Concluído
6588,2020-10-30,16,2021-01-18,2021-01-28,9,0,B,Brenda,Epsilon,Nogueira,Concluído
6589,2020-10-30,20,2020-12-17,2020-12-25,7,0,E,Agatha,Epsilon,Nascimento,Concluído
6590,2020-10-30,14,2020-12-11,2020-12-24,10,0,G,Lara,Kappa,Melo,Concluído
6591,2020-10-30,4,2021-01-08,2021-01-15,6,0,C,Lara,Epsilon,Lima - ME,Concluído
6592,2020-10-30,8,2021-01-20,2021-01-26,5,1,A,Valentina,Kappa,Rezende,Concluído
6593,2020-10-30,2,2020-11-20,2020-11-20,1,1,A,Valentina,Kappa,Ribeiro,Concluído
6594,2020-11-02,10,2021-01-04,2021-01-13,8,0,G,Brenda,Epsilon,Gonçalves da Cunha S/A,Concluído
6595,2020-11-02,18,2020-12-02,2020-12-17,12,0,D,Agatha,Theta,Alves Peixoto e Filhos,Concluído
6596,2020-11-03,2,2020-11-18,2020-11-20,3,2,A,Maria Eduarda,Theta,Oliveira Gomes S/A,Concluído
6597,2020-11-03,19,2020-12-03,2020-12-23,15,0,D,Ana Clara,Epsilon,Lopes,Concluído
6598,2020-11-03,17,2020-11-20,2020-12-07,12,0,G,Lara,Kappa,Peixoto,Concluído
6599,2020-11-03,13,2020-12-11,2020-12-25,11,0,B,Ana Clara,Kappa,Ramos,Concluído
6600,2020-11-03,18,2020-12-11,2020-12-30,14,3,A,Mirella,Kappa,Lopes,Concluído
6601,2020-11-05,18,2021-02-01,2021-02-22,16,2,D,Ana Clara,Kappa,Dias,Concluído
6602,2020-11-05,6,2021-01-19,2021-01-22,4,0,F,Maria Eduarda,Kappa,Campos Rezende - ME,Concluído
6603,2020-11-05,19,2020-11-30,2020-12-21,16,0,F,Carolina,Kappa,Cavalcanti,Concluído
6604,2020-11-05,12,2020-11-25,2020-12-04,8,0,F,Maria Eduarda,Kappa,Cunha,Concluído
6605,2020-11-06,7,2020-11-26,2020-11-27,2,0,B,Agatha,Kappa,Lopes,Concluído
6606,2020-11-06,12,2020-11-19,2020-12-04,12,0,A,Carolina,Theta,das Neves da Rocha e Filhos,Concluído
6607,2020-11-06,20,2020-12-21,2021-01-08,15,0,G,Carolina,Kappa,da Rocha Oliveira e Filhos,Concluído
6608,2020-11-06,16,2020-11-10,2020-11-25,12,1,E,Lara,Epsilon,Campos Rezende - ME,Concluído
6609,2020-11-06,19,2021-01-08,2021-01-21,10,0,C,Mirella,Theta,Silveira,Concluído
6610,2020-11-06,14,2021-01-21,2021-02-09,14,3,C,Valentina,Kappa,das Neves - EI,Concluído
6611,2020-11-06,14,2021-01-01,2021-01-15,11,0,C,Valentina,Epsilon,Cavalcanti e Filhos,Concluído
6612,2020-11-06,16,2020-11-09,2020-12-02,18,0,A,Emanuelly,Kappa,Melo Cardoso Ltda.,Concluído
6613,2020-11-06,14,2021-01-08,2021-01-15,6,1,D,Brenda,Kappa,Melo,Concluído
6614,2020-11-06,20,2020-11-16,2020-12-14,21,2,B,Ana Clara,Kappa,Cunha,Concluído
